  0.0348,   0.0590,   0.0001,  -0.0033
  0.0333,   0.0600,  -0.0002,  -0.0011
  0.0357,   0.0592,  -0.0012,   0.0002
  0.0356,   0.0584,   0.0017,  -0.0010
  0.0356,   0.0589,  -0.0002,   0.0023
  0.0347,   0.0598,   0.0023,   0.0021
  0.0344,   0.0596,   0.0036,   0.0023
  0.0341,   0.0593,   0.0030,   0.0025
  0.0338,   0.0590,   0.0010,   0.0011
  0.0335,   0.0587,   0.0030,   0.0017
  0.0331,   0.0582,  -0.0018,   0.0030
  0.0332,   0.0576,  -0.0018,  -0.0012
  0.0338,   0.0573,   0.0009,  -0.0016
  0.0342,   0.0572,  -0.0040,  -0.0002
  0.0343,   0.0576,  -0.0049,  -0.0009
  0.0345,   0.0581,  -0.0038,  -0.0017
  0.0347,   0.0585,  -0.0069,  -0.0012
  0.0351,   0.0590,  -0.0038,   0.0024
  0.0355,   0.0593,  -0.0004,   0.0027
  0.0348,   0.0591,   0.0018,   0.0014
  0.0337,   0.0603,   0.0014,   0.0011
  0.0363,   0.0596,   0.0031,   0.0007
  0.0362,   0.0588,   0.0008,  -0.0012
  0.0363,   0.0594,   0.0007,  -0.0015
  0.0353,   0.0602,   0.0005,  -0.0010
  0.0351,   0.0601,   0.0005,  -0.0049
  0.0348,   0.0599,   0.0021,  -0.0025
  0.0345,   0.0596,  -0.0001,  -0.0016
  0.0340,   0.0593,   0.0005,   0.0022
  0.0337,   0.0589,   0.0020,  -0.0017
  0.0337,   0.0583,   0.0020,  -0.0014
  0.0343,   0.0580,  -0.0017,  -0.0052
  0.0348,   0.0578,  -0.0008,  -0.0042
  0.0333,   0.0644,   0.0068,  -0.0023
  0.0364,   0.0615,   0.0045,  -0.0010
  0.0410,   0.0634,   0.0048,   0.0017
  0.0410,   0.0631,   0.0024,  -0.0021
  0.0412,   0.0634,  -0.0014,  -0.0017
  0.0406,   0.0633,  -0.0016,   0.0009
  0.0403,   0.0630,  -0.0027,   0.0028
  0.0398,   0.0625,  -0.0022,   0.0037
  0.0394,   0.0620,   0.0001,   0.0038
  0.0392,   0.0615,   0.0030,   0.0011
  0.0392,   0.0609,   0.0014,   0.0037
  0.0394,   0.0604,   0.0015,   0.0045
  0.0392,   0.0603,   0.0002,   0.0068
