  0.0449,  -0.0952,   0.0002,  -0.0003
  0.0452,  -0.0938,   0.0004,  -0.0002
  0.0467,  -0.0936,   0.0003,  -0.0009
  0.0489,  -0.0951,   0.0003,  -0.0010
  0.0692,  -0.1211,   0.0001,   0.0002
  0.1095,  -0.1520,  -0.0001,   0.0001
  0.1375,  -0.1695,  -0.0000,   0.0002
  0.1386,  -0.1689,  -0.0000,  -0.0001
  0.1333,  -0.1618,  -0.0001,  -0.0001
  0.1293,  -0.1589,  -0.0005,  -0.0001
  0.1242,  -0.1533,  -0.0003,  -0.0002
  0.1187,  -0.1471,  -0.0002,  -0.0003
  0.1128,  -0.1408,  -0.0003,   0.0002
  0.1070,  -0.1348,  -0.0002,   0.0003
  0.1013,  -0.1292,  -0.0002,   0.0004
  0.0961,  -0.1244,  -0.0003,   0.0002
  0.0914,  -0.1211,  -0.0010,  -0.0002
  0.0872,  -0.1187,  -0.0005,  -0.0003
  0.0673,  -0.1199,   0.0002,  -0.0001
  0.1076,  -0.1524,   0.0003,  -0.0002
  0.1328,  -0.1700,   0.0001,   0.0001
  0.1334,  -0.1688,  -0.0002,   0.0001
  0.1279,  -0.1616,  -0.0005,   0.0002
  0.1233,  -0.1586,  -0.0005,   0.0002
  0.1183,  -0.1531,  -0.0004,  -0.0000
  0.1129,  -0.1471,   0.0000,  -0.0001
  0.1068,  -0.1407,  -0.0000,   0.0000
  0.1006,  -0.1341,  -0.0002,  -0.0000
  0.0947,  -0.1281,  -0.0002,   0.0002
  0.0891,  -0.1227,  -0.0001,   0.0001
  0.0843,  -0.1187,   0.0000,  -0.0001
  0.0800,  -0.1161,   0.0000,  -0.0002
  0.0762,  -0.1146,  -0.0001,   0.0002
  0.0669,  -0.1193,   0.0000,   0.0002
  0.1063,  -0.1509,  -0.0000,   0.0004
  0.1315,  -0.1679,  -0.0002,  -0.0001
  0.1317,  -0.1664,  -0.0000,  -0.0000
  0.1258,  -0.1589,  -0.0001,   0.0000
  0.1210,  -0.1556,  -0.0003,   0.0003
  0.1157,  -0.1498,  -0.0005,   0.0002
  0.1098,  -0.1434,   0.0001,   0.0003
  0.1035,  -0.1367,   0.0001,   0.0003
  0.0975,  -0.1306,   0.0001,   0.0004
  0.0919,  -0.1251,   0.0002,  -0.0001
  0.0869,  -0.1206,   0.0004,   0.0003
  0.0823,  -0.1176,   0.0004,   0.0002
  0.0784,  -0.1159,   0.0006,   0.0001
  0.0885,  -0.1437,  -0.0004,  -0.0000
  0.1472,  -0.2044,  -0.0004,  -0.0001
  0.1804,  -0.2362,  -0.0004,  -0.0001
  0.1708,  -0.2287,  -0.0008,  -0.0005
  0.1644,  -0.2199,  -0.0005,  -0.0003
  0.1585,  -0.2149,  -0.0007,  -0.0007
  0.1518,  -0.2081,  -0.0007,  -0.0007
  0.1448,  -0.2011,  -0.0006,  -0.0003
  0.1375,  -0.1940,  -0.0006,  -0.0004
  0.1300,  -0.1866,  -0.0006,  -0.0003
  0.1225,  -0.1793,  -0.0004,  -0.0002
  0.1153,  -0.1726,  -0.0007,  -0.0002
  0.1090,  -0.1672,  -0.0008,  -0.0001
  0.1058,  -0.1647,  -0.0008,  -0.0002
  0.1065,  -0.1661,  -0.0010,  -0.0004
  0.0665,  -0.1189,  -0.0002,  -0.0001
  0.1057,  -0.1501,  -0.0001,   0.0000
