 -0.0590,  -0.0851,  -0.0000,   0.0006
 -0.0688,  -0.0921,  -0.0001,   0.0003
 -0.0778,  -0.0991,  -0.0001,   0.0003
 -0.0865,  -0.1064,   0.0001,   0.0002
 -0.0743,  -0.0863,   0.0002,   0.0003
 -0.1087,  -0.1101,   0.0002,  -0.0001
 -0.1394,  -0.1209,   0.0003,   0.0001
 -0.1437,  -0.1251,   0.0005,  -0.0000
 -0.1446,  -0.1293,   0.0002,   0.0000
 -0.1455,  -0.1338,  -0.0003,  -0.0001
 -0.1471,  -0.1365,  -0.0002,   0.0000
 -0.1483,  -0.1392,  -0.0004,  -0.0003
 -0.1494,  -0.1422,  -0.0000,  -0.0004
 -0.1501,  -0.1457,   0.0001,  -0.0005
 -0.1508,  -0.1495,   0.0002,  -0.0005
 -0.1555,  -0.1494,   0.0001,  -0.0007
 -0.1576,  -0.1554,   0.0001,  -0.0004
 -0.1546,  -0.1535,   0.0001,  -0.0004
 -0.0701,  -0.0846,   0.0005,   0.0001
 -0.1017,  -0.1048,   0.0005,  -0.0002
 -0.1306,  -0.1157,   0.0003,  -0.0007
 -0.1342,  -0.1193,   0.0004,  -0.0004
 -0.1348,  -0.1234,   0.0004,  -0.0003
 -0.1353,  -0.1280,   0.0006,  -0.0004
 -0.1366,  -0.1306,   0.0004,  -0.0006
 -0.1375,  -0.1335,   0.0006,  -0.0005
 -0.1384,  -0.1368,   0.0004,  -0.0005
 -0.1390,  -0.1404,   0.0005,  -0.0001
 -0.1432,  -0.1408,   0.0008,  -0.0003
 -0.1452,  -0.1458,   0.0009,  -0.0002
 -0.1425,  -0.1435,   0.0003,   0.0001
 -0.1410,  -0.1460,   0.0000,  -0.0001
 -0.1395,  -0.1483,   0.0003,   0.0002
 -0.0696,  -0.0835,   0.0002,   0.0001
 -0.1010,  -0.1038,  -0.0002,   0.0000
 -0.1292,  -0.1136,  -0.0000,   0.0002
 -0.1326,  -0.1175,  -0.0001,   0.0001
 -0.1334,  -0.1217,  -0.0000,  -0.0001
 -0.1338,  -0.1262,  -0.0002,  -0.0002
 -0.1351,  -0.1288,  -0.0004,  -0.0001
 -0.1360,  -0.1317,  -0.0005,   0.0001
 -0.1368,  -0.1351,  -0.0007,   0.0002
 -0.1372,  -0.1388,  -0.0003,   0.0004
 -0.1373,  -0.1427,  -0.0003,   0.0003
 -0.1371,  -0.1466,   0.0001,   0.0001
 -0.1402,  -0.1457,  -0.0001,   0.0003
 -0.1421,  -0.1518,  -0.0002,   0.0003
 -0.0183,  -0.0673,   0.0001,   0.0001
  0.0131,  -0.0531,   0.0000,  -0.0001
  0.0461,  -0.0456,   0.0000,  -0.0001
  0.0466,  -0.0498,   0.0001,   0.0003
  0.0494,  -0.0506,  -0.0002,   0.0005
  0.0477,  -0.0512,  -0.0002,   0.0004
  0.0485,  -0.0520,  -0.0003,   0.0003
  0.0487,  -0.0533,  -0.0002,   0.0002
  0.0486,  -0.0551,  -0.0001,  -0.0001
  0.0480,  -0.0575,   0.0001,  -0.0003
  0.0473,  -0.0602,   0.0002,  -0.0002
  0.0460,  -0.0631,   0.0002,  -0.0003
  0.0448,  -0.0662,   0.0001,  -0.0002
  0.0453,  -0.0692,   0.0001,  -0.0003
  0.0481,  -0.0709,   0.0002,  -0.0003
 -0.0703,  -0.0843,  -0.0001,  -0.0000
 -0.1021,  -0.1049,  -0.0002,  -0.0001
 -0.1310,  -0.1153,  -0.0001,  -0.0005
 -0.1345,  -0.1192,   0.0001,  -0.0004
 -0.1352,  -0.1235,   0.0003,  -0.0006
 -0.1357,  -0.1281,   0.0002,  -0.0002
 -0.1370,  -0.1307,   0.0003,   0.0001
 -0.1379,  -0.1336,   0.0001,   0.0001
 -0.1387,  -0.1371,  -0.0000,  -0.0002
 -0.1391,  -0.1408,   0.0003,  -0.0001
 -0.1392,  -0.1447,   0.0002,   0.0000
 -0.1431,  -0.1442,   0.0003,  -0.0001
 -0.1448,  -0.1497,   0.0002,   0.0001
 -0.1418,  -0.1482,  -0.0000,   0.0001
 -0.0763,  -0.0888,   0.0001,  -0.0002
 -0.1121,  -0.1132,  -0.0001,  -0.0001
 -0.1449,  -0.1253,  -0.0001,  -0.0001
 -0.1486,  -0.1299,   0.0000,   0.0000
 -0.1498,  -0.1347,   0.0001,  -0.0000
 -0.1506,  -0.1396,   0.0000,  -0.0004
 -0.1520,  -0.1425,  -0.0003,  -0.0004
 -0.1532,  -0.1455,  -0.0005,  -0.0000
 -0.1540,  -0.1489,  -0.0003,  -0.0003
 -0.1591,  -0.1486,  -0.0003,  -0.0002
 -0.1609,  -0.1533,  -0.0002,  -0.0004
 -0.1580,  -0.1502,  -0.0000,  -0.0002
 -0.1566,  -0.1524,  -0.0001,  -0.0006
 -0.1548,  -0.1542,  -0.0002,  -0.0001
 -0.0174,  -0.0684,  -0.0001,   0.0005
  0.0152,  -0.0541,   0.0002,   0.0004
  0.0500,  -0.0463,   0.0003,   0.0003
  0.0500,  -0.0507,   0.0002,   0.0003
  0.0527,  -0.0516,  -0.0000,   0.0002
  0.0507,  -0.0524,  -0.0002,   0.0002
  0.0515,  -0.0530,  -0.0001,   0.0002
  0.0518,  -0.0542,  -0.0001,   0.0004
  0.0518,  -0.0557,   0.0001,   0.0001
  0.0512,  -0.0580,   0.0001,  -0.0003
  0.0506,  -0.0605,   0.0001,  -0.0003
  0.0496,  -0.0633,   0.0000,  -0.0003
  0.0482,  -0.0664,  -0.0000,  -0.0005
  0.0477,  -0.0695,   0.0001,  -0.0004
  0.0490,  -0.0718,   0.0003,  -0.0006
 -0.0726,  -0.0860,   0.0005,  -0.0002
 -0.1060,  -0.1081,   0.0003,  -0.0003
 -0.1363,  -0.1188,  -0.0001,  -0.0002
 -0.1399,  -0.1231,  -0.0002,  -0.0003
